Added_Sugars,Added_Sugars/#agg,Alcohol,Alcohol/#agg,Calories,Calories/#agg,Display_Name,Drkgreen_Vegetables,Drkgreen_Vegetables/#agg,Drybeans_Peas,Drybeans_Peas/#agg,Factor,Factor/#agg,Food_Code,Food_Code/#agg,Fruits,Fruits/#agg,Grains,Grains/#agg,Increment,Increment/#agg,Meats,Meats/#agg,Milk,Milk/#agg,Multiplier,Multiplier/#agg,Oils,Oils/#agg,Orange_Vegetables,Orange_Vegetables/#agg,Other_Vegetables,Other_Vegetables/#agg,Portion_Amount,Portion_Amount/#agg,Portion_Default,Portion_Default/#agg,Portion_Display_Name,Saturated_Fats,Saturated_Fats/#agg,Solid_Fats,Solid_Fats/#agg,Soy,Soy/#agg,Starchy_vegetables,Starchy_vegetables/#agg,Vegetables,Vegetables/#agg,Whole_Grains,Whole_Grains/#agg
9.49884,9.49884,0,0,14.25,14.25,Ketchup (catsup),0,0,0,0,0.5,0.5,74401010,74401010,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.0849,0.0849,1,1,1,1,Tablespoon,0.012,0.012,0,0,0,0,0,0,0.0849,0.0849,0,0
0,0,0,0,17.36,17.36,Salsa,0,0,0,0,0.25,0.25,74402100,74402100,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.25,1,1,cup,0.0186,0.0186,0,0,0,0,0,0,0.25,0.25,0,0
0,0,0,0,4.48,4.48,Salsa,0,0,0,0,1,1,74402100,74402100,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.10608,0.10608,1,1,2,2,Tablespoon,0.0048,0.0048,0,0,0,0,0,0,0.10608,0.10608,0,0
0,0,0,0,79.375,79.375,Enchilada sauce,0,0,0,0,0.25,0.25,74402250,74402250,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.19688,0.19688,0.25,0.25,1,1,cup,4.16875,4.16875,69.18188,69.18188,0,0,0,0,0.19688,0.19688,0,0
0,0,0,0,45.51,45.51,Green tomato-chile sauce,0,0,0,0,0.25,0.25,74402350,74402350,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.25,1,1,cup,0.85485,0.85485,26.45176,26.45176,0,0,0,0,0.25,0.25,0,0
0,0,0,0,11.1,11.1,Green tomato-chile sauce,0,0,0,0,1,1,74402350,74402350,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.1098,0.1098,1,1,2,2,Tablespoon,0.2085,0.2085,6.45165,6.45165,0,0,0,0,0.1098,0.1098,0,0
0,0,0,0,39.2,39.2,Tomato sauce,0,0,0,0,0.5,0.5,74403010,74403010,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup,0.03675,0.03675,0,0,0,0,0,0,0.4998,0.4998,0,0
3.63683,3.63683,0,0,71.25,71.25,Spaghetti sauce (meatless),0,0,0,0,0.5,0.5,74404010,74404010,0,0,0,0,0.25,0.25,0,0,0.005,0.005,0.5,0.5,0.02778,0.02778,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.3625,0.3625,19.76625,19.76625,0,0,0,0,0.5,0.5,0,0
13.83622,13.83622,0,0,51.25,51.25,"Spaghetti sauce, fat-free (meatless)",0,0,0,0,0.5,0.5,74404060,74404060,0,0,0.155,0.155,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.1625,0.1625,0,0,0,0,0,0,0.5,0.5,0,0
5.31571,5.31571,0,0,24,24,Barbeque sauce,0,0,0,0,1,1,74406010,74406010,0,0,0.0896,0.0896,0.5,0.5,0,0,0,0,0.5,0.5,0.00071,0.00071,0,0,0.0064,0.0064,1,1,1,1,fast-food container,0.0864,0.0864,0,0,0,0,0,0,0.0064,0.0064,0,0
10.38224,10.38224,0,0,46.875,46.875,Barbeque sauce,0,0,0,0,0.25,0.25,74406010,74406010,0,0,0.175,0.175,1,1,0,0,0,0,0.25,0.25,0.00139,0.00139,0,0,0.0125,0.0125,4,4,2,2,Tablespoons,0.16875,0.16875,0,0,0,0,0,0,0.0125,0.0125,0,0
0,0,0,0,13.795,13.795,Raw cabbage,0,0,0,0,0.5,0.5,75105000,75105000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.50018,0.50018,0.5,0.5,1,1,cup chopped,0.01335,0.01335,0,0,0,0,0,0,0.50018,0.50018,0,0
0,0,0,0,10.85,10.85,Raw cabbage,0,0,0,0,0.5,0.5,75105000,75105000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,2,2,cup shredded,0.0105,0.0105,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,7.13,7.13,Raw cabbage,0,0,0,0,1,1,75105000,75105000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.25852,0.25852,1,1,2,2,leaf,0.0069,0.0069,0,0,0,0,0,0,0.25852,0.25852,0,0
0,0,0,0,12.5,12.5,Raw cauliflower,0,0,0,0,0.5,0.5,75107000,75107000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.015,0.015,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,3.25,3.25,Raw cauliflower,0,0,0,0,1,1,75107000,75107000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.13,0.13,1,1,2,2,floweret,0.0039,0.0039,0,0,0,0,0,0,0.13,0.13,0,0
0,0,0,0,8.4,8.4,Raw celery,0,0,0,0,0.5,0.5,75109000,75109000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup diced,0.024,0.024,0,0,0,0,0,0,0.4998,0.4998,0,0
0,0,0,0,8.68,8.68,Raw celery,0,0,0,0,0.5,0.5,75109000,75109000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.51646,0.51646,0.5,0.5,2,2,cup sticks,0.0248,0.0248,0,0,0,0,0,0,0.51646,0.51646,0,0
0,0,0,0,2.8,2.8,Raw celery,0,0,0,0,1,1,75109000,75109000,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0.166,0.166,5,5,2,2,"sticks or strips (4"" long)",0.0016,0.0016,0,0,0,0,0,0,0.166,0.166,0,0
0,0,0,0,0.9,0.9,Chives,0,0,0,0,1,1,75109500,75109500,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.06249,0.06249,1,1,1,1,Tablespoon,0.0045,0.0045,0,0,0,0,0,0,0.06249,0.06249,0,0
0,0,0,0,0.92,0.92,Cilantro,0.125,0.125,0,0,0.25,0.25,75109550,75109550,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.25,1,1,cup,0.0004,0.0004,0,0,0,0,0,0,0.125,0.125,0,0
0,0,0,0,0.253,0.253,Cilantro,0.03438,0.03438,0,0,1,1,75109550,75109550,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,sprig,0.00011,0.00011,0,0,0,0,0,0,0.03438,0.03438,0,0
0,0,0,0,7.14,7.14,Cucumber,0,0,0,0,0.5,0.5,75111000,75111000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup sliced,0.00595,0.00595,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,0.84,0.84,Cucumber,0,0,0,0,1,1,75111000,75111000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.05264,0.05264,1,1,2,2,slice,0.0007,0.0007,0,0,0,0,0,0,0.05264,0.05264,0,0
0,0,0,0,1.08,1.08,Cucumber,0,0,0,0,1,1,75111000,75111000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.06768,0.06768,1,1,2,2,"stick or strip (4"" long)",0.0009,0.0009,0,0,0,0,0,0,0.06768,0.06768,0,0
0,0,0,0,4.47,4.47,Garlic,0,0,0,0,1,1,75111500,75111500,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.02205,0.02205,1,1,1,1,clove,0.0027,0.0027,0,0,0,0,0,0,0.02205,0.02205,0,0
0,0,0,0,5.5,5.5,Lettuce,0,0,0,0,1,1,75113000,75113000,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0.49995,0.49995,1,1,1,1,"cup, chopped or shredded",0.0055,0.0055,0,0,0,0,0,0,0.49995,0.49995,0,0
0,0,0,0,0.8,0.8,Lettuce,0,0,0,0,1,1,75113000,75113000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.07272,0.07272,1,1,2,2,medium leaf,0.0008,0.0008,0,0,0,0,0,0,0.07272,0.07272,0,0
0,0,0,0,8.8,8.8,Mixed salad greens,0.3322,0.3322,0,0,1,1,75114000,75114000,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0.1683,0.1683,1,1,1,1,"cup, chopped or shredded",0.0165,0.0165,0,0,0,0,0,0,0.49995,0.49995,0,0
0,0,0,0,7.7,7.7,Raw mushrooms,0,0,0,0,0.5,0.5,75115000,75115000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.50015,0.50015,0.5,0.5,1,1,cup pieces or slices,0.0175,0.0175,0,0,0,0,0,0,0.50015,0.50015,0,0
0,0,0,0,3.96,3.96,Raw mushrooms,0,0,0,0,1,1,75115000,75115000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.25722,0.25722,1,1,2,2,medium,0.009,0.009,0,0,0,0,0,0,0.25722,0.25722,0,0
0,0,0,0,1.32,1.32,Raw mushrooms,0,0,0,0,1,1,75115000,75115000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.08574,0.08574,1,1,2,2,slice,0.003,0.003,0,0,0,0,0,0,0.08574,0.08574,0,0
0,0,0,0,5.88,5.88,Raw onion,0,0,0,0,1,1,75117020,75117020,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0875,0.0875,1,1,1,1,"slice (1/8"" thick)",0.0042,0.0042,0,0,0,0,0,0,0.0875,0.0875,0,0
0,0,0,0,16.8,16.8,Raw onion,0,0,0,0,0.25,0.25,75117020,75117020,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.25,0.25,0.25,0.25,2,2,cup,0.012,0.012,0,0,0,0,0,0,0.25,0.25,0,0
0,0,0,0,0.18,0.18,Parsley,0.00416,0.00416,0,0,0.5,0.5,75119000,75119000,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,5,5,1,1,springs,0.00065,0.00065,0,0,0,0,0,0,0.00416,0.00416,0,0
0,0,0,0,18.9,18.9,Raw hot pepper (jalapeno),0,0,0,0,1,1,75121000,75121000,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.30015,0.30015,1,1,1,1,pepper,0.027,0.027,0,0,0,0,0,0,0.30015,0.30015,0,0
0,0,0,0,15.75,15.75,Raw hot pepper (jalapeno),0,0,0,0,0.25,0.25,75121000,75121000,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.25013,0.25013,0.25,0.25,2,2,cup,0.0225,0.0225,0,0,0,0,0,0,0.25013,0.25013,0,0
0,0,0,0,2,2,Raw sweet pepper (bell pepper),0,0,0,0,1,1,75122100,75122100,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0671,0.0671,1,1,1,1,slice or ring,0.006,0.006,0,0,0,0,0,0,0.0671,0.0671,0,0
0,0,0,0,7.45,7.45,Raw sweet pepper (bell pepper),0,0,0,0,0.25,0.25,75122100,75122100,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.24995,0.24995,0.25,0.25,2,2,cup chopped,0.02235,0.02235,0,0,0,0,0,0,0.24995,0.24995,0,0
0,0,0,0,9.2,9.2,Raw sweet pepper (bell pepper),0,0,0,0,0.5,0.5,75122100,75122100,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,2,2,cup sliced,0.0276,0.0276,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,23.8,23.8,Raw sweet pepper (bell pepper),0,0,0,0,1,1,75122100,75122100,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.79849,0.79849,1,1,2,2,medium,0.0714,0.0714,0,0,0,0,0,0,0.79849,0.79849,0,0
0,0,0,0,0.16,0.16,Radish,0,0,0,0,1,1,75125000,75125000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.00862,0.00862,1,1,1,1,slice,0.0003,0.0003,0,0,0,0,0,0,0.00862,0.00862,0,0
0,0,0,0,4.64,4.64,Radish,0,0,0,0,0.25,0.25,75125000,75125000,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0.24998,0.24998,0.25,0.25,2,2,cup slices,0.0087,0.0087,0,0,0,0,0,0,0.24998,0.24998,0,0
0,0,0,0,0.72,0.72,Radish,0,0,0,0,1,1,75125000,75125000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.03879,0.03879,1,1,2,2,medium,0.00135,0.00135,0,0,0,0,0,0,0.03879,0.03879,0,0
6.59457,6.59457,0,0,134.32,134.32,Coleslaw,0,0,0,0,0.5,0.5,75141000,75141000,0,0,0,0,0.25,0.25,0.02576,0.02576,0,0,0.5,0.5,2.5762,2.5762,0.05888,0.05888,0.441,0.441,0.5,0.5,1,1,cup,1.794,1.794,0.5796,0.5796,0,0,0,0,0.5,0.5,0,0
6.45121,6.45121,0,0,131.4,131.4,Coleslaw,0,0,0,0,1,1,75141000,75141000,0,0,0,0,0.5,0.5,0.0252,0.0252,0,0,0.5,0.5,2.5202,2.5202,0.0576,0.0576,0.7137,0.7137,1,1,2,2,fast-food order,1.755,1.755,0.567,0.567,0,0,0,0,0.7713,0.7713,0,0
0,0,0,0,11.68,11.68,Tossed salad (lettuce and vegetables),0,0,0,0,1,1,75143000,75143000,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0.04307,0.04307,0.52122,0.52122,1,1,1,1,cup,0.0146,0.0146,0,0,0,0,0,0,0.56429,0.56429,0,0
0,0,0,0,42,42,Artichoke,0,0,0,0,0.5,0.5,75201011,75201011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup hearts,0.0336,0.0336,0,0,0,0,0,0,0.4998,0.4998,0,0
0,0,0,0,60,60,Artichoke,0,0,0,0,1,1,75201011,75201011,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0.714,0.714,1,1,2,2,medium globe,0.048,0.048,0,0,0,0,0,0,0.714,0.714,0,0
0,0,0,0,13.5,13.5,Artichoke,0,0,0,0,1,1,75201011,75201011,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.16065,0.16065,1,1,2,2,heart,0.0108,0.0108,0,0,0,0,0,0,0.16065,0.16065,0,0
0,0,0,0,16.5,16.5,Cooked asparagus,0,0,0,0,5,5,75202011,75202011,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0.417,0.417,5,5,1,1,medium spears,0.0525,0.0525,0,0,0,0,0,0,0.417,0.417,0,0
0,0,0,0,19.8,19.8,Cooked asparagus,0,0,0,0,0.5,0.5,75202011,75202011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5004,0.5004,0.5,0.5,2,2,cup,0.063,0.063,0,0,0,0,0,0,0.5004,0.5004,0,0
0,0,0,0,12.1,12.1,Cooked asparagus,0,0,0,0,5,5,75202011,75202011,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0.3058,0.3058,5,5,2,2,small or thin spears,0.0385,0.0385,0,0,0,0,0,0,0.3058,0.3058,0,0
0,0,0,0,20.9,20.9,Cooked asparagus,0,0,0,0,5,5,75202011,75202011,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0.5282,0.5282,5,5,2,2,large or thick spears,0.0665,0.0665,0,0,0,0,0,0,0.5282,0.5282,0,0
0,0,0,0,103.7,103.7,Cooked green lima beans,0,0,0,0,0.5,0.5,75204011,75204011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.0595,0.0595,0,0,0,0,0.4998,0.4998,0.4998,0.4998,0,0
0,0,0,0,13.5,13.5,Cooked green beans,0,0,0,0,0.5,0.5,75205023,75205023,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.50018,0.50018,0.5,0.5,1,1,cup,0.0135,0.0135,0,0,0,0,0,0,0.50018,0.50018,0,0
0,0,0,0,29.14,29.14,Cooked bean sprouts,0,0,0,0,0.5,0.5,75207011,75207011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.50034,0.50034,0.5,0.5,1,1,cup,0.1736,0.1736,0,0,0,0,0,0,0.50034,0.50034,0,0
0,0,0,0,37.4,37.4,Cooked beets,0,0,0,0,0.5,0.5,75208011,75208011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup slices,0.0255,0.0255,0,0,0,0,0,0,0.4998,0.4998,0,0
0,0,0,0,34.54,34.54,Cooked beets,0,0,0,0,0.5,0.5,75208011,75208011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.46158,0.46158,0.5,0.5,2,2,cup diced,0.02355,0.02355,0,0,0,0,0,0,0.46158,0.46158,0,0
0,0,0,0,35.86,35.86,Cooked beets,0,0,0,0,0.5,0.5,75208011,75208011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.47922,0.47922,0.5,0.5,2,2,cup whole,0.02445,0.02445,0,0,0,0,0,0,0.47922,0.47922,0,0
0,0,0,0,32.55,32.55,Cooked Brussels sprouts,0,0,0,0,0.5,0.5,75209012,75209012,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.49988,0.49988,0.5,0.5,1,1,cup,0.062,0.062,0,0,0,0,0,0,0.49988,0.49988,0,0
0,0,0,0,8.82,8.82,Cooked Brussels sprouts,0,0,0,0,1,1,75209012,75209012,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.13545,0.13545,1,1,2,2,sprout,0.0168,0.0168,0,0,0,0,0,0,0.13545,0.13545,0,0
0,0,0,0,16.5,16.5,Cooked cabbage,0,0,0,0,0.5,0.5,75211020,75211020,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.50025,0.50025,0.5,0.5,1,1,cup,0.0375,0.0375,0,0,0,0,0,0,0.50025,0.50025,0,0
0,0,0,0,16.56,16.56,Cooked cauliflower,0,0,0,0,0.5,0.5,75214011,75214011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup flowerets,0.0432,0.0432,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,14.375,14.375,Cooked cauliflower,0,0,0,0,0.5,0.5,75214011,75214011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,2,2,cup pieces,0.0375,0.0375,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,5.06,5.06,Cooked cauliflower,0,0,0,0,1,1,75214011,75214011,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.176,0.176,1,1,2,2,floweret,0.0132,0.0132,0,0,0,0,0,0,0.176,0.176,0,0
11.73409,11.73409,0,0,92.16,92.16,Cream style corn,0,0,0,0,0.5,0.5,75216153,75216153,0,0,0.04992,0.04992,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.0896,0.0896,0,0,0,0,0.49024,0.49024,0.49024,0.49024,0,0
0,0,0,0,87.74,87.74,Yellow corn (corn on the cob),0,0,0,0,0.5,0.5,75216171,75216171,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.1558,0.1558,0,0,0,0,0.5002,0.5002,0.5002,0.5002,0,0
0,0,0,0,121.98,121.98,Yellow corn (corn on the cob),0,0,0,0,1,1,75216171,75216171,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large ear,0.2166,0.2166,0,0,0,0,0.6954,0.6954,0.6954,0.6954,0,0
0,0,0,0,17.6,17.6,Boiled or steamed okra,0,0,0,0,0.5,0.5,75220011,75220011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.032,0.032,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,11.66,11.66,Boiled or steamed okra,0,0,0,0,5,5,75220011,75220011,0,0,0,0,1,1,0,0,0,0,0.2,0.2,0,0,0,0,0.33125,0.33125,5,5,2,2,pods,0.0212,0.0212,0,0,0,0,0,0,0.33125,0.33125,0,0
0,0,0,0,46.2,46.2,Cooked onions,0,0,0,0,0.5,0.5,75221011,75221011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup,0.0315,0.0315,0,0,0,0,0,0,0.4998,0.4998,0,0
0,0,0,0,5.28,5.28,Cooked onions,0,0,0,0,1,1,75221011,75221011,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.05712,0.05712,1,1,2,2,slice,0.0036,0.0036,0,0,0,0,0,0,0.05712,0.05712,0,0
0,0,0,0,79.2,79.2,Blackeye peas,0,0,0,0,0.5,0.5,75223011,75223011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.07425,0.07425,0,0,0,0,0.49995,0.49995,0.49995,0.49995,0,0
0,0,0,0,66.4,66.4,Cooked green peas,0,0,0,0,0.5,0.5,75224021,75224021,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.032,0.032,0,0,0,0,0.5,0.5,0.5,0.5,0,0
0,0,0,0,19.04,19.04,Cooked sweet peppers,0,0,0,0,0.5,0.5,75226010,75226010,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.4998,0.4998,0.5,0.5,1,1,cup,0.0204,0.0204,0,0,0,0,0,0,0.4998,0.4998,0,0
0,0,0,0,18.06,18.06,Cooked hot peppers,0,0,0,0,1,1,75226101,75226101,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.31605,0.31605,1,1,1,1,pepper,0.0086,0.0086,0,0,0,0,0,0,0.31605,0.31605,0,0
0,0,0,0,3.57,3.57,Cooked hot peppers,0,0,0,0,1,1,75226101,75226101,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.06248,0.06248,1,1,2,2,Tablespoon,0.0017,0.0017,0,0,0,0,0,0,0.06248,0.06248,0,0
0,0,0,0,13.49,13.49,Sauerkraut,0,0,0,0,0.5,0.5,75230010,75230010,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.49984,0.49984,0.5,0.5,1,1,cup,0.0284,0.0284,0,0,0,0,0,0,0.49984,0.49984,0,0
0,0,0,0,33.6,33.6,Cooked snowpeas,0,0,0,0,0.5,0.5,75231011,75231011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.032,0.032,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,18,18,Zucchini or summer squash,0,0,0,0,0.5,0.5,75233011,75233011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5004,0.5004,0.5,0.5,1,1,cup,0.054,0.054,0,0,0,0,0,0,0.5004,0.5004,0,0
0,0,0,0,17.05,17.05,Cooked turnip,0,0,0,0,0.5,0.5,75234011,75234011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.49988,0.49988,0.5,0.5,1,1,cup pieces,0.00775,0.00775,0,0,0,0,0,0,0.49988,0.49988,0,0
0,0,0,0,25.3,25.3,Cooked turnip,0,0,0,0,0.5,0.5,75234011,75234011,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,2,2,cup mashed,0.0115,0.0115,0,0,0,0,0,0,0.5,0.5,0,0
0,0,0,0,39.5,39.5,Water chestnut,0,0,0,0,0.5,0.5,75235000,75235000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,cup,0.0158,0.0158,0,0,0,0,0,0,0.50007,0.50007,0,0
0,0,0,0,9.48,9.48,Vegemite,0,0,0,0,1,1,75236500,75236500,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,teaspoon,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,88.32,88.32,Succotash (lima beans and corn),0,0,0,0,0.5,0.5,75301110,75301110,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup,0.16224,0.16224,0,0,0,0,0.50016,0.50016,0.50016,0.50016,0,0
2.23086,2.23086,0,0,57,57,"Bean salad (green, yellow, kidney beans)",0,0,0.12825,0.12825,0.5,0.5,75302080,75302080,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0.4755,0.4755,0,0,0.2565,0.2565,0.5,0.5,1,1,cup,0.36,0.36,0,0,0,0,0,0,0.2565,0.2565,0,0
0,0,0,0,39.6,39.6,Sauteed green peppers & onions,0,0,0,0,0.5,0.5,75307000,75307000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0,0,0.49968,0.49968,0.5,0.5,1,1,cup,0.3024,0.3024,13.49136,13.49136,0,0,0,0,0.49968,0.49968,0,0
0,0,0,0,59.15,59.15,Cooked mixed vegetables,0,0,0,0,0.5,0.5,75311012,75311012,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0.14287,0.14287,0.10192,0.10192,0.5,0.5,1,1,cup,0.0273,0.0273,0,0,0,0,0.25571,0.25571,0.5005,0.5005,0,0
0,0,0,0,57.75,57.75,Stew vegetables,0,0,0,0,0.5,0.5,75317000,75317000,0,0,0,0,0.25,0.25,0,0,0,0,0.5,0.5,0,0,0.20873,0.20873,0.12375,0.12375,0.5,0.5,1,1,cup,0.4455,0.4455,19.19363,19.19363,0,0,0.16748,0.16748,0.49995,0.49995,0,0
0,0,0,0,156.4,156.4,Boiled potatoes,0,0,0,0,8,8,71103010,71103010,0,0,0,0,1,1,0,0,0,0,0.125,0.125,0,0,0,0,0,0,8,8,2,2,ounces raw,0.0552,0.0552,0,0,0,0,1.17944,1.17944,1.17944,1.17944,0,0
0,0,0,0,179.47,179.47,Roasted potatoes,0,0,0,0,1,1,71104010,71104010,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1,1,1,1,"medium (2 per pound, raw)",0.0655,0.0655,0,0,0,0,1.0742,1.0742,1.0742,1.0742,0,0
